DATE,DEXUSDMXN
3/6/2023,18.015
3/7/2023,18.131
3/8/2023,17.949
3/9/2023,18.086
3/10/2023,18.359
3/13/2023,18.77
3/14/2023,18.719
3/15/2023,18.957
3/16/2023,18.913
3/17/2023,18.98
